id,prediction
patient_1_596,0.5171208247026163
patient_1_435,0.5171187732484219
patient_1_353,0.5171187732484219
patient_1_347,0.5171187732484219
patient_1_421,0.5171187732484219
patient_1_5,0.5171187732484219
patient_1_409,0.5171187732484219
patient_1_390,0.5171187732484219
patient_1_384,0.5171187732484219
patient_1_22,0.7380623279853927
patient_1_36,0.999980834145106
patient_1_151,0.5171187924841498
patient_1_637,0.517118808205874
patient_1_623,0.5171187732484219
patient_1_145,0.5171187732485657
patient_1_179,0.5171187732484219
patient_1_192,0.159315089968546
patient_1_838,0.5171187732484219
patient_1_186,0.5171187732484219
patient_1_810,0.9916085001759601
patient_1_804,0.5171187732484219
patient_1_687,0.5171187732487807
patient_1_693,0.036228357708160304
patient_1_863,0.5171187732484219
patient_1_877,0.4142864415341454
patient_1_644,0.5171187732484219
patient_1_122,0.5171187732484219
patient_1_136,0.5171187732484219
patient_1_888,0.5171267383076324
patient_1_650,0.5171187732484219
patient_1_678,0.5171187732484219
patient_1_485,0.43141382708757486
patient_1_491,0.9946152315076328
patient_1_79,0.5171188430941067
patient_1_51,0.5171187732484219
patient_1_45,2.7831131862123596e-07
patient_1_320,0.5171187732484219
patient_1_446,0.5171187732484219
patient_1_452,0.5171187734031324
patient_1_334,0.5171187732484219
patient_1_92,0.5171187732484219
patient_1_308,0.5171187732484219
patient_1_86,0.5171187732484219
patient_1_297,0.5171187732521536
patient_1_283,0.5171187732484219
patient_1_254,0.5171187732484219
patient_1_532,0.5171187732484219
patient_1_526,0.03894651704330872
patient_1_240,0.5152149005974771
patient_1_268,0.5171187732484219
patient_1_917,0.5171187732484219
patient_1_903,0.5171187732484219
patient_1_730,0.5171187732484219
patient_1_724,0.5171187732484219
patient_1_718,0.5171187732484219
patient_1_719,0.5171187732484219
patient_1_725,0.0005283517815086455
patient_1_731,0.5171187732484219
patient_1_902,0.5171187732484219
patient_1_916,0.5445252520011393
patient_1_269,0.5171187732484219
patient_1_527,0.5171187732484219
patient_1_241,0.5171187732484219
patient_1_255,0.5171429947424971
patient_1_533,0.5171187732484219
patient_1_282,0.5171187732484219
patient_1_296,0.5172890384719708
patient_1_87,0.5171187732484219
patient_1_309,0.517294185595093
patient_1_93,0.5171187732484375
patient_1_453,0.5171630483258768
patient_1_335,0.5171187732484219
patient_1_321,0.5171187732484219
patient_1_447,0.5171187732484219
patient_1_44,0.5171187732484219
patient_1_50,0.5171187732484219
patient_1_490,0.37309740354554355
patient_1_78,0.5171187732484219
patient_1_484,0.5
patient_1_679,0.5171187732850273
patient_1_137,0.34476359143265634
patient_1_651,0.5170221630036963
patient_1_889,0.5171187732484219
patient_1_645,0.5171231504313618
patient_1_123,0.5243402618231915
patient_1_876,0.9999999997646052
patient_1_862,0.5171187732484219
patient_1_692,0.5224876181372068
patient_1_686,0.5171187732484219
patient_1_690,0.5171187732484219
patient_1_848,0.5171187732484219
patient_1_684,0.0015900187487609494
patient_1_874,0.5171187732484219
patient_1_860,0.2017958189825436
patient_1_653,0.0003766121772093952
patient_1_135,0.0006123274419219341
patient_1_121,0.5171187732484219
patient_1_647,0.5171187732484219
patient_1_109,0.5160154573261929
patient_1_492,0.5171187732484219
patient_1_486,0.5171187732484219
patient_1_46,0.5166359828905811
patient_1_52,0.5171187732484219
patient_1_337,0.47502758537805284
patient_1_451,0.5171187732754847
patient_1_445,0.4756625498760794
patient_1_323,0.5171187732484219
patient_1_85,0.5171187732484219
patient_1_479,0.5171442307802709
patient_1_91,0.3845169557814574
patient_1_280,0.0004643460051834239
patient_1_294,0.5171187732484219
patient_1_243,0.5171187732484219
patient_1_525,0.5171193164732848
patient_1_531,0.5239303638978186
patient_1_257,0.0011190284702242725
patient_1_519,0.5171187732484219
patient_1_928,0.5171187732484219
patient_1_900,0.5170288541086693
patient_1_914,0.5171187732484219
patient_1_727,0.5171187732484219
patient_1_733,0.5171187732484219
patient_1_732,0.517194482484685
patient_1_726,0.5169977805929398
patient_1_915,0.5171187732484219
patient_1_901,0.5171187732484219
patient_1_929,0.5171187732484219
patient_1_518,0.5171187732484219
patient_1_530,0.5171187732484219
patient_1_256,0.16770058395371104
patient_1_242,0.5171187732484219
patient_1_524,0.520680746906545
patient_1_295,0.31354886738913434
patient_1_281,0.46070991542502815
patient_1_478,0.5171187752568767
patient_1_90,0.15779757608738199
patient_1_84,0.5171187745154602
patient_1_444,0.5171187732484219
patient_1_322,0.5171187732484219
patient_1_336,0.517118773245845
patient_1_450,0.5171187732484219
patient_1_53,0.5171187732484219
patient_1_47,0.5171187732484219
patient_1_487,0.5171187732484219
patient_1_493,0.5171187732484219
patient_1_108,0.5689935203678524
patient_1_120,0.3117906471785351
patient_1_646,0.5171187732484219
patient_1_652,0.5171187732484219
patient_1_134,0.5171187732484219
patient_1_861,0.5171187732484219
patient_1_875,0.4247462998993816
patient_1_685,0.5208318895796172
patient_1_849,0.5171187732484219
patient_1_691,0.5171187732484219
patient_1_871,0.5171187732806857
patient_1_865,0.5171187732484219
patient_1_695,0.5171187732484219
patient_1_681,8.775010077102156e-05
patient_1_859,0.5171187732484237
patient_1_118,0.5171187732484219
patient_1_130,0.5171187732484219
patient_1_656,0.5171187732484219
patient_1_642,0.5171187732484219
patient_1_124,0.5171187732484219
patient_1_43,0.6511421031929293
patient_1_57,0.517118773248422
patient_1_497,0.5171187865179692
patient_1_483,0.5271702269043753
patient_1_468,0.5171187732484485
patient_1_80,0.5171188152238718
patient_1_94,0.5171187732439148
patient_1_454,0.5171187732484219
patient_1_332,0.5171189374199924
patient_1_326,0.5171187732484219
patient_1_440,0.5171187732484219
patient_1_285,0.03991506895413909
patient_1_291,0.5171218373544304
patient_1_508,1.583703957742205e-06
patient_1_520,0.035172075272201474
patient_1_246,0.8069848575127907
patient_1_252,0.5171187732484219
patient_1_534,0.5171187732484219
patient_1_905,0.5171187732484219
patient_1_911,0.5171215160648909
patient_1_722,0.5171187732484219
patient_1_736,0.5311056308930312
patient_1_737,0.5171187732484219
patient_1_723,0.5171187732484219
patient_1_910,0.5112123642818
patient_1_904,1.6238311711981213e-07
patient_1_253,0.5171187732484219
patient_1_535,0.5171297021370439
patient_1_521,0.5171187732484219
patient_1_247,0.5171187732484219
patient_1_509,0.5171187732484219
patient_1_290,0.5171187732484219
patient_1_284,0.5171187732484219
patient_1_327,0.00036450166047492485
patient_1_441,0.5171187732484219
patient_1_455,0.5171187732484219
patient_1_333,0.0006167664384823528
patient_1_95,0.5171187732484219
patient_1_469,0.5171187732484219
patient_1_81,0.5169117935212416
patient_1_482,0.5171187732484219
patient_1_496,0.5351787532997712
patient_1_56,0.5171187732484219
patient_1_42,0.5171179000144357
patient_1_643,0.00028800495880221277
patient_1_125,0.5171187732484219
patient_1_131,0.5171179719713882
patient_1_657,0.5171187732484219
patient_1_119,0.4723725087682625
patient_1_858,0.5171187732484219
patient_1_680,0.9638109646887606
patient_1_694,0.5173706627832843
patient_1_864,0.5171187732484219
patient_1_870,0.5171187732484219
patient_1_866,0.5171187732484219
patient_1_872,0.5171187732505753
patient_1_682,0.5171187732484219
patient_1_696,0.5171187732484219
patient_1_669,0.5689054683449674
patient_1_127,0.5171187731182962
patient_1_899,0.5171187732484219
patient_1_641,0.517118928302988
patient_1_655,0.5171187732484219
patient_1_133,0.5171187732484219
patient_1_54,0.5171187732484219
patient_1_40,0.5171187732484219
patient_1_480,0.5171187732484219
patient_1_68,0.0005444592870143702
patient_1_494,0.5171349620388583
patient_1_97,0.5172162669170792
patient_1_319,0.5171187732484219
patient_1_83,0.4761716399495842
patient_1_443,0.5171187732487648
patient_1_325,0.5257291858765323
patient_1_331,0.5171187732484219
patient_1_457,0.5171187732484219
patient_1_292,0.5755912637502851
patient_1_286,0.8309749388673598
patient_1_279,0.5171187732484219
patient_1_537,0.5171187732484224
patient_1_251,1.8746336677813658e-07
patient_1_245,0.5171193903808363
patient_1_523,0.5172506128928462
patient_1_912,1.956934648982668e-05
patient_1_906,0.5171187732484219
patient_1_709,0.5171187732484219
patient_1_735,0.5171187732484219
patient_1_721,0.5171187732484219
patient_1_720,0.5171187732484219
patient_1_734,0.5171187732484219
patient_1_708,0.4697388766343507
patient_1_907,0.518330151038918
patient_1_913,0.5171187732484268
patient_1_244,0.5171197203183244
patient_1_522,0.5171187732484219
patient_1_536,0.00029363575428932793
patient_1_250,0.5171187732484219
patient_1_278,0.517118773248422
patient_1_287,0.001763418749902379
patient_1_293,0.5171187732484223
patient_1_330,0.5171187732484219
patient_1_456,0.5171187732484219
patient_1_442,0.5171187732484219
patient_1_324,0.0011910460579571045
patient_1_82,0.5171187732672243
patient_1_318,0.5171187732484219
patient_1_96,0.517118774781971
patient_1_495,0.5171187732484219
patient_1_481,0.00039331676923208976
patient_1_69,0.5171187732484219
patient_1_41,0.5171187732484219
patient_1_55,0.9812570804038548
patient_1_654,0.5171187732484219
patient_1_132,0.517118773248422
patient_1_126,0.5171293082492445
patient_1_640,0.5171187732484219
patient_1_898,0.5171187732502138
patient_1_668,0.5171187732484219
patient_1_697,0.5171187732484219
patient_1_683,0.9871520435517817
patient_1_873,5.302585441383845e-07
patient_1_867,0.4184316603907351
patient_1_842,0.5171187732484219
patient_1_856,0.05162205553328925
patient_1_665,0.5171187732484219
patient_1_103,0.2994083472813764
patient_1_117,0.5171187732484219
patient_1_671,0.5171187732484219
patient_1_881,0.5171187732484219
patient_1_659,1.147077315296443e-06
patient_1_895,0.5171187732484219
patient_1_58,0.5171187732484219
patient_1_70,0.5171187732484219
patient_1_498,0.5171187732484219
patient_1_64,0.5171187732484219
patient_1_301,0.5171187732484223
patient_1_467,0.5171187732484219
patient_1_473,0.5287917013889035
patient_1_315,0.517118773248422
patient_1_329,0.5171187732484219
patient_1_275,0.5171187732484219
patient_1_513,0.5171186411949469
patient_1_507,0.00038697787170838483
patient_1_261,0.5171187732484219
patient_1_249,0.5171187732484219
patient_1_922,0.5170501873357503
patient_1_711,0.5171187732484219
patient_1_705,0.24973408101601333
patient_1_739,0.2510923538555533
patient_1_738,0.5171187732484219
patient_1_704,0.5171187732484219
patient_1_710,0.0004082705160535361
patient_1_923,0.5171223863086928
patient_1_248,0.5171187732484219
patient_1_506,0.5171187732484219
patient_1_260,0.51119191300116
patient_1_274,0.5171202225946977
patient_1_512,0.5171187732484219
patient_1_328,0.5171187732484219
patient_1_472,0.10341526104636001
patient_1_314,0.5171187732484219
patient_1_300,0.5171187732484219
patient_1_466,0.5171187732484219
patient_1_65,0.24936331115139468
patient_1_71,0.5171187732484219
patient_1_499,0.5171187732484219
patient_1_59,0.5177592326812641
patient_1_894,0.5171187732484219
patient_1_658,0.5171187732484219
patient_1_880,0.0006674388645055611
patient_1_116,0.5171187732484219
patient_1_670,0.5171187732484219
patient_1_664,0.4802775894430562
patient_1_102,0.09006487355676498
patient_1_857,0.5171187732484259
patient_1_843,0.5171187732484219
patient_1_869,0.5171187732484219
patient_1_855,0.5173676417443392
patient_1_699,0.0003976839773663264
patient_1_841,0.5171187732484219
patient_1_672,0.5171187732484219
patient_1_114,0.38995755303937435
patient_1_100,0.517118774467878
patient_1_666,0.5171187732484219
patient_1_896,0.5171187732484219
patient_1_128,0.9999874854918317
patient_1_882,0.5171187732484219
patient_1_67,0.5171187732484219
patient_1_73,0.5171187732484219
patient_1_316,0.5171532882167839
patient_1_98,0.5171187732484219
patient_1_470,0.5171187732484219
patient_1_464,0.5171187732484219
patient_1_302,0.5171187732484219
patient_1_458,0.5192225769891191
patient_1_289,0.5171187732484219
patient_1_262,0.5171187732484219
patient_1_504,0.5173338474891106
patient_1_510,0.9999999899529194
patient_1_276,0.5171218873378906
patient_1_538,0.5171187732484219
patient_1_909,0.0003066925907677552
patient_1_921,0.5
patient_1_706,0.5171187732484219
patient_1_712,0.39483805548864637
patient_1_713,0.5171190935531657
patient_1_707,0.5171187732484219
patient_1_920,0.5171187732484219
patient_1_908,0.5171187732484219
patient_1_539,0.5182540181370971
patient_1_511,0.5171187732484219
patient_1_277,0.5171187732474862
patient_1_263,0.5171187732484219
patient_1_505,0.5144157760623866
patient_1_288,0.5169593656859987
patient_1_459,0.5171187732484219
patient_1_465,0.517258123042176
patient_1_303,0.5171187732484219
patient_1_99,0.017210109750329224
patient_1_317,0.5171187732484219
patient_1_471,0.8431568575640165
patient_1_72,0.5171187732484219
patient_1_66,0.5171187732484219
patient_1_883,0.5171187732484219
patient_1_897,0.5171187732484219
patient_1_129,0.5171330992982981
patient_1_101,0.5171187732484219
patient_1_667,0.5171187732484219
patient_1_673,0.5171187732484219
patient_1_115,0.7379429112093089
patient_1_840,0.28115865060420925
patient_1_698,0.5171187732484219
patient_1_854,0.5171187732484219
patient_1_868,0.5171187732484219
patient_1_688,0.539491809917176
patient_1_850,0.5266649738454875
patient_1_844,0.5171187732484219
patient_1_878,0.5171187732484219
patient_1_893,0.9967751222279474
patient_1_887,0.0006829230374247697
patient_1_139,0.5171187732903973
patient_1_111,0.5171187732494965
patient_1_677,0.5171187732484219
patient_1_663,0.0005558714670140765
patient_1_105,0.5171187732484219
patient_1_62,0.5171187732484219
patient_1_76,0.5171187751736598
patient_1_449,0.517118773248422
patient_1_475,0.000636214393999683
patient_1_313,0.5171187732484078
patient_1_89,0.5171187732484219
patient_1_307,0.5171187732484219
patient_1_461,0.5171187732484219
patient_1_298,0.5171187732484219
patient_1_529,0.5171187732484219
patient_1_501,0.5204200325517154
patient_1_267,0.9972118368843043
patient_1_273,0.0005085447424650052
patient_1_515,0.517118773248422
patient_1_924,0.5171187755756406
patient_1_930,0.9134781037457741
patient_1_918,3.1216407189366884e-07
patient_1_703,0.5180885590853591
patient_1_717,0.5171187692674345
patient_1_716,0.5171187732484219
patient_1_702,0.5140533473564464
patient_1_919,0.5171187732484219
patient_1_931,0.1784389178654219
patient_1_925,0.5171187732484219
patient_1_272,0.5171498724934894
patient_1_514,0.5171187732484219
patient_1_500,0.5171187732484219
patient_1_266,0.5171187732484219
patient_1_528,0.5171187732484219
patient_1_299,0.5171187732484219
patient_1_306,0.5171187732484219
patient_1_88,0.5171187732484219
patient_1_460,0.5171187732484219
patient_1_474,0.9566097159145307
patient_1_312,0.5171187732484219
patient_1_448,0.7273398287696122
patient_1_77,0.5171187732484219
patient_1_63,0.0004978781777727344
patient_1_662,0.5171187732484219
patient_1_104,0.5172795630868151
patient_1_110,0.5171187754666798
patient_1_676,0.5170258733099016
patient_1_886,0.5173031303147707
patient_1_138,0.5171195090801796
patient_1_892,0.5171187732484219
patient_1_879,0.5171187732484219
patient_1_845,0.5171187732484219
patient_1_851,0.5183372506172472
patient_1_689,0.0006933933973370199
patient_1_847,0.5288014203605266
patient_1_853,0.5171187732484219
patient_1_884,0.5170615926268732
patient_1_890,0.00036242907157057547
patient_1_648,0.5171187732484219
patient_1_106,0.5171187732484219
patient_1_660,0.0004914068627860024
patient_1_674,0.5171187732484219
patient_1_112,0.5171187732484219
patient_1_75,0.8734449059252375
patient_1_61,0.5171187938351344
patient_1_489,3.5328509342284747e-07
patient_1_49,0.5171187732484219
patient_1_338,0.5171187732484219
patient_1_462,0.513074724883201
patient_1_304,0.5171187732484219
patient_1_310,2.537134927115711e-05
patient_1_476,0.5171187732484219
patient_1_258,7.95370541307867e-06
patient_1_516,0.5171187732484219
patient_1_270,0.11928771831253097
patient_1_264,0.5171187732484219
patient_1_502,0.5171189495637514
patient_1_927,0.5171187732484219
patient_1_728,0.5171187732484219
patient_1_714,0.5177687799515867
patient_1_700,0.517142885706759
patient_1_701,0.5171187732484219
patient_1_715,0.517118773248422
patient_1_729,0.5171187732484219
patient_1_926,0.5171187732484219
patient_1_265,0.5171223987459399
patient_1_503,0.9000779853669226
patient_1_517,0.9458584450611064
patient_1_271,0.5171187732484219
patient_1_259,0.5171187732484219
patient_1_311,0.517092700692023
patient_1_477,1.304289420551865e-05
patient_1_463,0.517118773627104
patient_1_305,0.5171187732484219
patient_1_339,0.5171187732487719
patient_1_48,0.516766707520222
patient_1_60,0.00037492084116446517
patient_1_488,0.5176528542838704
patient_1_74,0.5185620864700394
patient_1_675,0.5171187732484219
patient_1_113,0.5171187732484219
patient_1_107,0.1565233119335882
patient_1_661,0.5171187732484219
patient_1_649,0.5171187732484219
patient_1_891,0.5171187732484219
patient_1_885,0.6576497179536707
patient_1_852,0.5171187732484219
patient_1_846,0.48169851520680046
patient_1_809,0.5171187732484219
patient_1_821,0.5170224302622993
patient_1_835,0.5171187732484219
patient_1_160,0.517118773248422
patient_1_606,0.5166734617683664
patient_1_612,0.5171187732484219
patient_1_174,0.00042320823456935044
patient_1_148,0.5171187732484219
patient_1_13,0.5169781207947416
patient_1_389,0.5171187732484219
patient_1_8,0.5171187732484219
patient_1_404,0.0007084107825625071
patient_1_362,0.5171189533567835
patient_1_376,0.2534059043361157
patient_1_410,0.5171187732484219
patient_1_438,0.5171187732484219
patient_1_570,0.5171187732484219
patient_1_216,0.5171187732484219
patient_1_202,0.5171187732484219
patient_1_564,0.8025290567088906
patient_1_558,0.5171187732484219
patient_1_799,0.5171187732484219
patient_1_772,0.5171187732484219
patient_1_766,0.5171187732484219
patient_1_767,0.5186845108806744
patient_1_773,0.5171187732484219
patient_1_798,0.0011764483595014571
patient_1_559,0.5171187732484219
patient_1_203,0.47396130828901367
patient_1_565,0.5171187732484219
patient_1_571,0.5171187732484219
patient_1_217,0.5171187732484219
patient_1_439,0.5171187732484219
patient_1_377,0.46348515834887744
patient_1_411,0.9826137216716223
patient_1_405,0.48979432713530957
patient_1_9,0.5180035614615673
patient_1_363,0.5171187732484219
patient_1_388,0.5171187732484219
patient_1_12,0.0005182829407781839
patient_1_149,0.5171187732484219
patient_1_613,0.06188977754812358
patient_1_175,0.5171187732484219
patient_1_161,0.5171187732484219
patient_1_607,0.5175393195491681
patient_1_834,0.5171145897129588
patient_1_820,0.5171187732484219
patient_1_808,0.517118773248422
patient_1_188,0.5171187732484219
patient_1_836,0.5171187732484219
patient_1_822,0.5171187732484219
patient_1_177,0.040554538016729196
patient_1_611,0.028243092220693006
patient_1_605,0.5171187732484219
patient_1_163,0.5171193164949676
patient_1_639,0.5263383690133858
patient_1_38,0.3383105343094168
patient_1_10,0.0009065296377024613
patient_1_413,0.5171187732484219
patient_1_375,0.39921298775196556
patient_1_361,0.32901966173234654
patient_1_407,0.5171182435348247
patient_1_349,0.5171187732484219
patient_1_598,0.515667440018923
patient_1_567,0.5171190271230152
patient_1_201,2.699873970978176e-06
patient_1_215,0.5171187732484219
patient_1_573,0.5171187732655754
patient_1_229,0.5171187733276976
patient_1_765,0.5171187732484219
patient_1_771,0.5171187732484219
patient_1_759,0.5171187732484219
patient_1_758,0.5171187732484219
patient_1_770,0.5171187732484219
patient_1_764,0.24771325452629006
patient_1_228,0.5193740116439458
patient_1_214,0.5171187732484219
patient_1_572,0.5170768935426893
patient_1_566,0.5226633935473648
patient_1_200,0.5171187732484219
patient_1_599,0.517118773261736
patient_1_348,0.5171187732484219
patient_1_360,0.9921823375712772
patient_1_406,0.5172677628451233
patient_1_412,0.5171187732484219
patient_1_374,0.5171187732484219
patient_1_11,0.9999999912913634
patient_1_39,0.5171187732484219
patient_1_638,0.7170755498096836
patient_1_604,0.5171187732484219
patient_1_162,0.5171187732484219
patient_1_176,0.5171187732484219
patient_1_610,0.5171187732484219
patient_1_823,0.5171187732484219
patient_1_189,0.5171187732482561
patient_1_837,0.7067817984349197
patient_1_833,0.5171187732484219
patient_1_199,0.5171187732484219
patient_1_827,0.5171187732484219
patient_1_628,0.5171706245981964
patient_1_614,0.5171217564554278
patient_1_172,0.00028915800312610216
patient_1_166,0.5171187732484219
patient_1_600,0.5171187732484219
patient_1_15,0.5171187732484219
patient_1_29,0.5171187732484219
patient_1_358,0.5171187766552838
patient_1_370,0.0004046151547891551
patient_1_416,0.5171187732484219
patient_1_402,0.5171187732484219
patient_1_364,0.5171187732484219
patient_1_589,0.5171187732484219
patient_1_238,0.5171187732434218
patient_1_204,0.5171187732484219
patient_1_562,0.5171187732484219
patient_1_576,0.5171187732484219
patient_1_210,0.5771548910002062
patient_1_748,0.5171187732484219
patient_1_760,0.5171187743802654
patient_1_774,0.5171187721158298
patient_1_775,0.003385503236206048
patient_1_761,0.0004803878893632432
patient_1_749,0.5171187732569135
patient_1_577,0.0005018429488606842
patient_1_211,0.5171187732484219
patient_1_205,0.5171506863333507
patient_1_563,0.517118773248422
patient_1_239,0.00264740430974896
patient_1_588,0.5171187732484219
patient_1_403,0.5171187732484219
patient_1_365,0.5171187732484239
